prod_idx,surv_prob
1123,0.8831538001196871
1124,0.8827049670855758
1125,0.8825553560742053
1128,0.8824057450628349
1130,0.8822561340514644
1132,0.882106523040094
1135,0.8819569120287235
1136,0.8816576900059826
1138,0.8815080789946123
1145,0.8812088569718713
1146,0.8810592459605009
1147,0.8809096349491304
1149,0.88076002393776
1150,0.8806104129263895
1151,0.8804608019150191
1153,0.8801615798922782
1154,0.8800119688809077
1156,0.8798623578695373
1158,0.8797127468581668
1159,0.8795631358467964
1160,0.8794135248354259
1161,0.879114302812685
1162,0.8789646918013145
1163,0.8788150807899441
1164,0.8785158587672032
1165,0.8783662477558327
1168,0.8780670257330918
1169,0.8779174147217215
1171,0.8777678037103511
1172,0.8776181926989807
1173,0.8774685816876102
1174,0.8771693596648693
1175,0.8770197486534989
1179,0.8768701376421285
1180,0.8767205266307582
1183,0.8765709156193877
1185,0.8764213046080173
1186,0.8762716935966468
1187,0.875972471573906
1188,0.8758228605625356
1189,0.8756732495511651
1194,0.8755236385397946
1195,0.8753740275284242
1196,0.8752244165170537
1197,0.8750748055056833
1201,0.8747755834829424
1202,0.8746259724715719
1203,0.874326750448831
1204,0.8741771394374606
1206,0.8740275284260901
1210,0.8738779174147197
1213,0.8735786953919787
1216,0.873279473369238
1217,0.872980251346497
1218,0.8728306403351266
1220,0.8725314183123857
1223,0.8723818073010152
1224,0.8720825852782743
1225,0.8719329742669039
1226,0.871633752244163
1227,0.8714841412327926
1229,0.8713345302214222
1231,0.8710353081986812
1232,0.8708856971873108
1236,0.8705864751645699
1237,0.8704368641531994
1238,0.870287253141829
1239,0.8701376421304585
1240,0.8698384201077176
1241,0.8696888090963473
1242,0.8695391980849768
1244,0.8693895870736064
1245,0.8692399760622359
1246,0.8690903650508655
1248,0.868940754039495
1250,0.8687911430281245
1252,0.8684919210053836
1255,0.8683423099940133
1258,0.868192698982643
1259,0.8680430879712725
1260,0.867893476959902
1262,0.8675942549371611
1265,0.8674446439257907
1268,0.8672950329144202
1269,0.8669958108916793
1274,0.8668461998803089
1275,0.8666965888689384
1278,0.866546977857568
1280,0.8663973668461975
1281,0.866247755834827
1282,0.8660981448234566
1284,0.8659485338120861
1285,0.8657989228007157
1287,0.8656493117893452
1291,0.8654997007779748
1293,0.8652004787552339
1295,0.8650508677438634
1297,0.8647516457211225
1299,0.8646020347097522
1305,0.8644524236983817
1306,0.8641532016756409
1307,0.8640035906642705
1308,0.8638539796529
1309,0.8635547576301591
1311,0.8634051466187886
1312,0.8632555356074182
1314,0.8629563135846773
1315,0.8628067025733068
1318,0.8626570915619364
1319,0.8625074805505659
1321,0.8622082585278251
1325,0.8620586475164547
1327,0.8619090365050842
1328,0.8617594254937138
1330,0.8616098144823433
1333,0.8613105924596025
1334,0.861160981448232
1335,0.8610113704368616
1339,0.8607121484141208
1341,0.8605625374027503
1342,0.8602633153800094
1343,0.860113704368639
1346,0.8598144823458981
1347,0.8595152603231573
1349,0.8593656493117868
1350,0.8592160383004164
1351,0.8589168162776756
1353,0.8587672052663051
1354,0.8586175942549347
1356,0.8584679832435642
1357,0.8581687612208233
1358,0.8580191502094529
1360,0.857719928186712
1361,0.8575703171753417
1363,0.8572710951526008
1366,0.85697187312986
1368,0.8568222621184897
1369,0.8566726511071192
1370,0.8565230400957488
1371,0.8563734290843783
1373,0.8562238180730078
1375,0.855924596050267
1377,0.8557749850388966
1378,0.8556253740275261
1379,0.8554757630161557
1384,0.8553261520047852
1385,0.8551765409934149
1388,0.8548773189706741
1390,0.8545780969479332
1392,0.8544284859365627
1393,0.8542788749251924
1394,0.8541292639138219
1396,0.8539796529024515
1397,0.8535308198683401
1398,0.8533812088569697
1399,0.8532315978455992
1402,0.8530819868342288
1403,0.8529323758228583
1404,0.8527827648114878
1406,0.8526331538001174
1407,0.8524835427887469
1408,0.8523339317773765
1409,0.852184320766006
1410,0.8518850987432651
1412,0.8517354877318947
1414,0.8515858767205242
1416,0.8514362657091538
1417,0.8512866546977833
1418,0.8511370436864129
1421,0.8506882106523015
1423,0.8503889886295606
1425,0.8502393776181901
1427,0.8499401555954492
1429,0.8497905445840788
1432,0.8494913225613379
1433,0.8493417115499674
1434,0.849192100538597
1435,0.8490424895272265
1436,0.848892878515856
1437,0.8485936564931151
1439,0.8484440454817447
1441,0.8482944344703742
1443,0.8481448234590039
1444,0.8479952124476334
1447,0.847845601436263
1448,0.8476959904248925
1449,0.8473967684021516
1451,0.8470975463794107
1456,0.8469479353680403
1458,0.8466487133452993
1460,0.846499102333929
1463,0.8461998803111881
1466,0.8459006582884472
1467,0.8457510472770767
1469,0.8454518252543359
1471,0.8453022142429655
1472,0.8450029922202247
1473,0.8448533812088542
1476,0.8447037701974839
1479,0.8445541591861135
1480,0.8444045481747431
1481,0.8442549371633726
1483,0.8441053261520022
1484,0.8439557151406317
1485,0.8438061041292613
1486,0.8436564931178908
1490,0.8435068821065204
1491,0.8432076600837796
1494,0.8430580490724092
1497,0.8429084380610388
1502,0.8427588270496683
1503,0.842609216038298
1508,0.8424596050269276
1514,0.8420107719928163
1515,0.8418611609814458
1516,0.8415619389587049
1518,0.841262716935964
1519,0.8411131059245935
1521,0.8409634949132231
1526,0.8405146618791118
1531,0.8400658288450006
1533,0.8399162178336301
1534,0.8394673847995189
1537,0.8393177737881484
1538,0.8391681627767781
1541,0.8390185517654076
1542,0.8388689407540372
1545,0.8387193297426667
1546,0.8385697187312963
1547,0.8384201077199258
1548,0.8382704967085554
1551,0.8381208856971849
1552,0.8379712746858144
1555,0.8376720526630737
1556,0.8373728306403327
1557,0.8372232196289623
1558,0.8370736086175918
1559,0.8369239976062214
1560,0.8367743865948509
1563,0.8366247755834805
1564,0.83647516457211
1565,0.8363255535607396
1566,0.8361759425493691
1567,0.8358767205266283
1568,0.8357271095152579
1569,0.8355774985038874
1570,0.835427887492517
1571,0.8352782764811465
1572,0.835128665469776
1573,0.8349790544584057
1577,0.8346798324356648
1578,0.8343806104129239
1579,0.834081388390183
1583,0.8339317773788125
1584,0.8337821663674421
1585,0.8336325553560716
1586,0.8334829443447012
1588,0.8331837223219603
1589,0.8328845002992193
1594,0.8327348892878489
1595,0.832435667265108
1597,0.8322860562537375
1598,0.8321364452423671
1600,0.8318372232196262
1601,0.8316876122082557
1602,0.8315380011968853
1608,0.8310891681627739
1612,0.8309395571514034
1615,0.830789946140033
1619,0.8306403351286625
1620,0.8304907241172921
1622,0.8301915020945512
1623,0.8298922800718103
1625,0.8297426690604398
1627,0.8294434470376989
1628,0.8292938360263284
1629,0.8289946140035875
1630,0.8288450029922172
1631,0.8285457809694763
1632,0.8283961699581058
1633,0.8282465589467354
1634,0.8280969479353649
1638,0.827797725912624
1640,0.8276481149012536
1642,0.8274985038898831
1645,0.8273488928785127
1646,0.8271992818671422
1650,0.8269000598444013
1652,0.8267504488330308
1655,0.8266008378216604
1659,0.8263016157989195
1662,0.826152004787549
1664,0.8260023937761786
1666,0.8258527827648081
1667,0.8257031717534377
1668,0.8255535607420672
1670,0.8254039497306968
1671,0.8252543387193263
1673,0.8251047277079558
1674,0.8249551166965854
1675,0.8246558946738446
1677,0.8245062836624741
1678,0.8243566726511037
1679,0.8240574506283628
1681,0.8239078396169923
1682,0.8237582286056219
1684,0.8236086175942514
1686,0.8233093955715105
1690,0.82315978456014
1691,0.8230101735487696
1693,0.8228605625373991
1695,0.8227109515260287
1697,0.8225613405146582
1701,0.8222621184919174
1703,0.822112507480547
1707,0.8219628964691765
1709,0.8216636744464356
1710,0.8215140634350652
1714,0.8213644524236947
1715,0.8212148414123244
1716,0.8210652304009539
1718,0.8209156193895835
1719,0.820766008378213
1720,0.8206163973668426
1722,0.8203171753441016
1724,0.8201675643327312
1726,0.8200179533213607
1727,0.8198683423099903
1729,0.8197187312986198
1730,0.8195691202872494
1731,0.8194195092758789
1732,0.8192698982645085
1736,0.819120287253138
1738,0.8189706762417676
1739,0.8188210652303971
1741,0.8185218432076563
1746,0.8183722321962859
1747,0.8182226211849155
1749,0.8180730101735451
1750,0.8177737881508043
1751,0.8176241771394338
1752,0.8174745661280634
1758,0.8171753441053224
1759,0.817025733093952
1761,0.8168761220825815
1763,0.8167265110712111
1765,0.8165769000598406
1766,0.8164272890484702
1768,0.8162776780370997
1769,0.8161280670257293
1770,0.8159784560143588
1773,0.8158288450029884
1774,0.8156792339916179
1776,0.8155296229802474
1779,0.815380011968877
1780,0.8150807899461362
1783,0.8149311789347657
1784,0.8146319569120248
1785,0.8141831238779136
1787,0.8140335128665431
1789,0.8138839018551727
1792,0.8137342908438022
1793,0.8135846798324318
1794,0.8134350688210613
1797,0.8131358467983204
1799,0.8129862357869501
1800,0.8128366247755796
1806,0.8126870137642092
1807,0.8125374027528387
1808,0.8123877917414684
1809,0.8122381807300979
1815,0.8120885697187274
1816,0.811938958707357
1817,0.8117893476959865
1820,0.8116397366846161
1821,0.8113405146618752
1827,0.8111909036505047
1828,0.8110412926391343
1829,0.810592459605023
1830,0.8104428485936526
1831,0.8102932375822821
1832,0.8101436265709117
1833,0.8099940155595412
1836,0.8098444045481707
1838,0.8096947935368004
1839,0.80954518252543
1842,0.809245960502689
1845,0.8089467384799482
1846,0.8087971274685778
1847,0.8086475164572073
1848,0.8083482944344664
1849,0.808198683423096
1852,0.8080490724117255
1853,0.8078994614003551
1856,0.8076002393776142
1861,0.8073010173548733
1862,0.8071514063435028
1863,0.8070017953321323
1865,0.8068521843207619
1867,0.8067025733093914
1873,0.806552962298021
1874,0.8064033512866505
1875,0.8062537402752801
1876,0.8061041292639096
1879,0.8059545182525392
1881,0.8058049072411687
1882,0.8056552962297983
1884,0.8055056852184278
1886,0.8053560742070573
1887,0.8050568521843164
1888,0.804907241172946
1889,0.8046080191502051
1890,0.8044584081388346
1892,0.8043087971274642
1894,0.8040095751047233
1895,0.8037103530819824
1897,0.8032615200478711
1899,0.8031119090365006
1900,0.8029622980251302
1902,0.8028126870137597
1903,0.8026630760023893
1904,0.8025134649910188
1905,0.8022142429682779
1906,0.8020646319569076
1910,0.8019150209455371
1913,0.8017654099341667
1915,0.8016157989227962
1916,0.8014661879114258
1917,0.8013165769000553
1918,0.801166965888685
1924,0.8008677438659441
1926,0.8007181328545736
1928,0.8005685218432032
1929,0.8004189108318327
1934,0.7999700777977213
1935,0.7996708557749805
1936,0.7995212447636101
1938,0.7993716337522396
1940,0.7992220227408692
1941,0.7990724117294987
1942,0.7989228007181283
1944,0.7987731897067578
1946,0.7984739676840169
1948,0.798174745661276
1949,0.7980251346499055
1952,0.7978755236385351
1956,0.7977259126271646
1957,0.7975763016157942
1959,0.7974266906044237
1960,0.7972770795930533
1961,0.7971274685816828
1962,0.7969778575703124
1963,0.7968282465589419
1964,0.7966786355475715
1966,0.7963794135248307
1968,0.7962298025134602
1970,0.7960801915020898
1971,0.7959305804907193
1973,0.7957809694793488
1975,0.7956313584679784
1976,0.7951825254338671
1984,0.7950329144224968
1985,0.7948833034111263
1986,0.7947336923997559
1988,0.7942848593656445
1989,0.7941352483542741
1991,0.7938360263315333
1994,0.7936864153201628
1999,0.7935368043087924
2000,0.7932375822860515
2001,0.793087971274681
2005,0.7929383602633105
2006,0.7926391382405696
2007,0.7924895272291992
2009,0.7923399162178287
2012,0.7920406941950878
2013,0.7918910831837174
2015,0.7917414721723469
2016,0.791442250149606
2021,0.7912926391382356
2023,0.7911430281268651
2024,0.7909934171154946
2026,0.7906941950927538
2027,0.7905445840813834
2028,0.7902453620586425
2031,0.790095751047272
2032,0.7896469180131608
2034,0.7894973070017903
2036,0.7891980849790494
2038,0.7887492519449382
2039,0.7885996409335677
2040,0.7884500299221973
2044,0.7883004189108268
2046,0.7881508078994564
2047,0.7880011968880859
2050,0.7878515858767154
2057,0.787701974865345
2058,0.7875523638539745
2059,0.7874027528426042
2061,0.7872531418312337
2062,0.7871035308198633
2064,0.7869539198084928
2065,0.7868043087971224
2066,0.7866546977857519
2068,0.786355475763011
2069,0.7860562537402701
2070,0.7859066427288997
2071,0.7857570317175292
2072,0.7856074207061587
2073,0.7854578096947883
2075,0.7848593656493066
2076,0.7847097546379361
2077,0.7845601436265658
2079,0.7844105326151953
2080,0.7842609216038249
2082,0.7841113105924544
2083,0.783961699581084
2085,0.7838120885697135
2086,0.7836624775583431
2090,0.7833632555356023
2094,0.7832136445242318
2095,0.7830640335128614
2097,0.7829144225014909
2100,0.7827648114901204
2104,0.7824655894673795
2105,0.7823159784560091
2106,0.7820167564332683
2109,0.7818671454218978
2110,0.7817175344105274
2111,0.7815679233991569
2112,0.7814183123877865
2114,0.781268701376416
2117,0.7808198683423047
2119,0.7806702573309342
2120,0.7805206463195637
2121,0.7803710353081933
2122,0.7797725912627115
2123,0.779622980251341
2124,0.7793237582286001
2125,0.7791741472172297
2127,0.7788749251944889
2129,0.778575703171748
2130,0.778276481149007
2131,0.7781268701376366
2133,0.7779772591262661
2136,0.7776780371035252
2139,0.777229204069414
2140,0.7770795930580435
2142,0.7767803710353026
2143,0.7766307600239323
2145,0.776181926989821
2146,0.7757330939557097
2147,0.7754338719329689
2148,0.7752842609215984
2149,0.775134649910228
2153,0.7749850388988575
2154,0.7745362058647461
2155,0.7743865948533757
2156,0.7742369838420052
2159,0.7739377618192643
2163,0.7737881508078939
2164,0.773488928785153
2165,0.7733393177737825
2166,0.773189706762412
2167,0.7730400957510417
2168,0.7728904847396713
2170,0.7727408737283008
2171,0.77244165170556
2172,0.7722920406941896
2173,0.7719928186714486
2175,0.7718432076600782
2180,0.7716935966487077
2181,0.7715439856373373
2184,0.7713943746259668
2187,0.7712447636145964
2189,0.7710951526032259
2190,0.7709455415918555
2192,0.7706463195691147
2193,0.7704967085577442
2194,0.7701974865350033
2196,0.7700478755236329
2197,0.7698982645122624
2200,0.7697486535008919
2201,0.7694494314781511
2202,0.7692998204667807
2203,0.7691502094554103
2207,0.7687013764212991
2210,0.7684021543985582
2211,0.7682525433871877
2213,0.7679533213644469
2214,0.7678037103530765
2215,0.767654099341706
2218,0.7675044883303356
2224,0.7673548773189651
2225,0.7672052663075947
2227,0.7670556552962242
2230,0.7669060442848538
2233,0.7667564332734833
2235,0.7666068222621129
2236,0.7664572112507425
2237,0.766307600239372
2240,0.7660083782166311
2243,0.7655595451825198
2244,0.7652603231597789
2246,0.7651107121484084
2248,0.7646618791142971
2249,0.7643626570915563
2251,0.7642130460801858
2252,0.763913824057445
2255,0.7637642130460746
2256,0.7634649910233337
2257,0.7633153800119632
2258,0.7631657690005927
2259,0.7630161579892223
2260,0.7628665469778518
2261,0.7627169359664814
2266,0.762567324955111
2267,0.7622681029323702
2269,0.7619688809096293
2271,0.7616696588868884
2273,0.761520047875518
2274,0.7613704368641475
2275,0.7612208258527771
2277,0.7610712148414066
2280,0.7609216038300362
2283,0.7607719928186657
2286,0.7606223818072952
2288,0.7604727707959248
2290,0.7603231597845543
2292,0.7601735487731839
